category,title,description,resource,region,statusWord,message
EC2,EC2 LaunchWizard Security Groups,Ensures security groups created by the EC2 launch wizard are not used,arn:aws:ec2:us-east-1:140023374115:security-group/sg-077855b2719b4a28c,us-east-1,OK,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,Ensures security groups created by the EC2 launch wizard are not used,arn:aws:ec2:us-east-2:140023374115:security-group/sg-072c034e026a22cb0,us-east-2,OK,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,Ensures security groups created by the EC2 launch wizard are not used,arn:aws:ec2:us-west-1:140023374115:security-group/sg-044b591a52692d22c,us-west-1,OK,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,Ensures security groups created by the EC2 launch wizard are not used,arn:aws:ec2:us-west-2:140023374115:security-group/sg-05366c3419c1783ff,us-west-2,OK,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,Ensures security groups created by the EC2 launch wizard are not used,arn:aws:ec2:ap-south-1:140023374115:security-group/sg-0c5e8403aa8bfbcc6,ap-south-1,OK,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,Ensures security groups created by the EC2 launch wizard are not used,arn:aws:ec2:ap-northeast-3:140023374115:security-group/sg-0b76fafd4c121bb1b,ap-northeast-3,OK,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,Ensures security groups created by the EC2 launch wizard are not used,arn:aws:ec2:ca-central-1:140023374115:security-group/sg-037b4a2837252a69a,ca-central-1,OK,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,Ensures security groups created by the EC2 launch wizard are not used,arn:aws:ec2:eu-central-1:140023374115:security-group/sg-01e796227a786ea49,eu-central-1,OK,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,Ensures security groups created by the EC2 launch wizard are not used,arn:aws:ec2:eu-west-1:140023374115:security-group/sg-01f277aafad5f347d,eu-west-1,OK,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,Ensures security groups created by the EC2 launch wizard are not used,arn:aws:ec2:eu-west-2:140023374115:security-group/sg-0c66460e4c29be565,eu-west-2,OK,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,Ensures security groups created by the EC2 launch wizard are not used,arn:aws:ec2:eu-west-3:140023374115:security-group/sg-02e2b12d6e403eb7d,eu-west-3,OK,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,Ensures security groups created by the EC2 launch wizard are not used,arn:aws:ec2:eu-north-1:140023374115:security-group/sg-0a81ddddfcd8dac5c,eu-north-1,OK,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,Ensures security groups created by the EC2 launch wizard are not used,arn:aws:ec2:ap-northeast-1:140023374115:security-group/sg-0f60cf0296195e1f0,ap-northeast-1,OK,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,Ensures security groups created by the EC2 launch wizard are not used,arn:aws:ec2:ap-northeast-2:140023374115:security-group/sg-0afdaf876ab203fea,ap-northeast-2,OK,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,Ensures security groups created by the EC2 launch wizard are not used,arn:aws:ec2:ap-southeast-1:140023374115:security-group/sg-08764da49c0d5ce7b,ap-southeast-1,OK,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,Ensures security groups created by the EC2 launch wizard are not used,arn:aws:ec2:ap-southeast-2:140023374115:security-group/sg-04e0b41ec413efd30,ap-southeast-2,OK,Security Group default was not launched using EC2 launch wizard
EC2,EC2 LaunchWizard Security Groups,Ensures security groups created by the EC2 launch wizard are not used,arn:aws:ec2:sa-east-1:140023374115:security-group/sg-00e62b1fb85ef360c,sa-east-1,OK,Security Group default was not launched using EC2 launch wizard
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:us-east-1:140023374115:security-group/sg-077855b2719b4a28c,us-east-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:us-east-2:140023374115:security-group/sg-072c034e026a22cb0,us-east-2,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:us-west-1:140023374115:security-group/sg-044b591a52692d22c,us-west-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:us-west-2:140023374115:security-group/sg-05366c3419c1783ff,us-west-2,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:ap-south-1:140023374115:security-group/sg-0c5e8403aa8bfbcc6,ap-south-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:ap-northeast-3:140023374115:security-group/sg-0b76fafd4c121bb1b,ap-northeast-3,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:ca-central-1:140023374115:security-group/sg-037b4a2837252a69a,ca-central-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:eu-central-1:140023374115:security-group/sg-01e796227a786ea49,eu-central-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:eu-west-1:140023374115:security-group/sg-01f277aafad5f347d,eu-west-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:eu-west-2:140023374115:security-group/sg-0c66460e4c29be565,eu-west-2,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:eu-west-3:140023374115:security-group/sg-02e2b12d6e403eb7d,eu-west-3,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:eu-north-1:140023374115:security-group/sg-0a81ddddfcd8dac5c,eu-north-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:ap-northeast-1:140023374115:security-group/sg-0f60cf0296195e1f0,ap-northeast-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:ap-northeast-2:140023374115:security-group/sg-0afdaf876ab203fea,ap-northeast-2,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:ap-southeast-1:140023374115:security-group/sg-08764da49c0d5ce7b,ap-southeast-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:ap-southeast-2:140023374115:security-group/sg-04e0b41ec413efd30,ap-southeast-2,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Open RFC 1918,Ensures EC2 security groups are configured to deny inbound traffic from RFC-1918 CIDRs,arn:aws:ec2:sa-east-1:140023374115:security-group/sg-00e62b1fb85ef360c,sa-east-1,OK,"Security group ""default"" is not configured to allow inbound access from any source IP address within any reserved private addresses"
EC2,Elastic IP Limit,Determine if the number of allocated EIPs is close to the AWS per-account limit,N/A,us-east-1,OK,No Elastic IPs found
EC2,Elastic IP Limit,Determine if the number of allocated EIPs is close to the AWS per-account limit,N/A,us-east-2,OK,No Elastic IPs found
EC2,Elastic IP Limit,Determine if the number of allocated EIPs is close to the AWS per-account limit,N/A,us-west-1,OK,No Elastic IPs found
EC2,Elastic IP Limit,Determine if the number of allocated EIPs is close to the AWS per-account limit,N/A,us-west-2,OK,No Elastic IPs found
EC2,Elastic IP Limit,Determine if the number of allocated EIPs is close to the AWS per-account limit,N/A,ap-south-1,OK,No Elastic IPs found
EC2,Elastic IP Limit,Determine if the number of allocated EIPs is close to the AWS per-account limit,N/A,ap-northeast-3,OK,No Elastic IPs found
EC2,Elastic IP Limit,Determine if the number of allocated EIPs is close to the AWS per-account limit,N/A,ca-central-1,OK,No Elastic IPs found
EC2,Elastic IP Limit,Determine if the number of allocated EIPs is close to the AWS per-account limit,N/A,eu-central-1,OK,No Elastic IPs found
EC2,Elastic IP Limit,Determine if the number of allocated EIPs is close to the AWS per-account limit,N/A,eu-west-1,OK,No Elastic IPs found
EC2,Elastic IP Limit,Determine if the number of allocated EIPs is close to the AWS per-account limit,N/A,eu-west-2,OK,No Elastic IPs found
EC2,Elastic IP Limit,Determine if the number of allocated EIPs is close to the AWS per-account limit,N/A,eu-west-3,OK,No Elastic IPs found
EC2,Elastic IP Limit,Determine if the number of allocated EIPs is close to the AWS per-account limit,N/A,eu-north-1,OK,No Elastic IPs found
EC2,Elastic IP Limit,Determine if the number of allocated EIPs is close to the AWS per-account limit,N/A,ap-northeast-1,OK,No Elastic IPs found
EC2,Elastic IP Limit,Determine if the number of allocated EIPs is close to the AWS per-account limit,N/A,ap-northeast-2,OK,No Elastic IPs found
EC2,Elastic IP Limit,Determine if the number of allocated EIPs is close to the AWS per-account limit,N/A,ap-southeast-1,OK,No Elastic IPs found
EC2,Elastic IP Limit,Determine if the number of allocated EIPs is close to the AWS per-account limit,N/A,ap-southeast-2,OK,No Elastic IPs found
EC2,Elastic IP Limit,Determine if the number of allocated EIPs is close to the AWS per-account limit,N/A,sa-east-1,OK,No Elastic IPs found
EC2,Unassociated Elastic IP Addresses,Ensures all EIPs are allocated to a resource to avoid accidental usage or reuse and to save costs,N/A,us-east-1,OK,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,Ensures all EIPs are allocated to a resource to avoid accidental usage or reuse and to save costs,N/A,us-east-2,OK,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,Ensures all EIPs are allocated to a resource to avoid accidental usage or reuse and to save costs,N/A,us-west-1,OK,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,Ensures all EIPs are allocated to a resource to avoid accidental usage or reuse and to save costs,N/A,us-west-2,OK,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,Ensures all EIPs are allocated to a resource to avoid accidental usage or reuse and to save costs,N/A,ap-south-1,OK,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,Ensures all EIPs are allocated to a resource to avoid accidental usage or reuse and to save costs,N/A,ap-northeast-3,OK,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,Ensures all EIPs are allocated to a resource to avoid accidental usage or reuse and to save costs,N/A,ca-central-1,OK,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,Ensures all EIPs are allocated to a resource to avoid accidental usage or reuse and to save costs,N/A,eu-central-1,OK,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,Ensures all EIPs are allocated to a resource to avoid accidental usage or reuse and to save costs,N/A,eu-west-1,OK,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,Ensures all EIPs are allocated to a resource to avoid accidental usage or reuse and to save costs,N/A,eu-west-2,OK,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,Ensures all EIPs are allocated to a resource to avoid accidental usage or reuse and to save costs,N/A,eu-west-3,OK,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,Ensures all EIPs are allocated to a resource to avoid accidental usage or reuse and to save costs,N/A,eu-north-1,OK,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,Ensures all EIPs are allocated to a resource to avoid accidental usage or reuse and to save costs,N/A,ap-northeast-1,OK,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,Ensures all EIPs are allocated to a resource to avoid accidental usage or reuse and to save costs,N/A,ap-northeast-2,OK,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,Ensures all EIPs are allocated to a resource to avoid accidental usage or reuse and to save costs,N/A,ap-southeast-1,OK,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,Ensures all EIPs are allocated to a resource to avoid accidental usage or reuse and to save costs,N/A,ap-southeast-2,OK,No Elastic IP Addresses found
EC2,Unassociated Elastic IP Addresses,Ensures all EIPs are allocated to a resource to avoid accidental usage or reuse and to save costs,N/A,sa-east-1,OK,No Elastic IP Addresses found
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:us-east-1:140023374115:subnet/subnet-01fb1f70f1e8b51ae,us-east-1,OK,Subnet subnet-01fb1f70f1e8b51ae is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:us-east-1:140023374115:subnet/subnet-0e84cee4161928273,us-east-1,OK,Subnet subnet-0e84cee4161928273 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:us-east-1:140023374115:subnet/subnet-00a79b158f6bbb3c4,us-east-1,OK,Subnet subnet-00a79b158f6bbb3c4 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:us-east-1:140023374115:subnet/subnet-09d3889601327c142,us-east-1,OK,Subnet subnet-09d3889601327c142 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:us-east-1:140023374115:subnet/subnet-06f45c2b5c2b0297f,us-east-1,OK,Subnet subnet-06f45c2b5c2b0297f is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:us-east-1:140023374115:subnet/subnet-08f83f630c8a85414,us-east-1,OK,Subnet subnet-08f83f630c8a85414 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:us-east-2:140023374115:subnet/subnet-01cd9a2f0930a5092,us-east-2,OK,Subnet subnet-01cd9a2f0930a5092 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:us-east-2:140023374115:subnet/subnet-0b783cd28ece0e529,us-east-2,OK,Subnet subnet-0b783cd28ece0e529 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:us-east-2:140023374115:subnet/subnet-029a02c74119ca322,us-east-2,OK,Subnet subnet-029a02c74119ca322 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:us-west-1:140023374115:subnet/subnet-0fa58a8a9fa476ad4,us-west-1,OK,Subnet subnet-0fa58a8a9fa476ad4 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:us-west-1:140023374115:subnet/subnet-06189f81bc9327d1b,us-west-1,OK,Subnet subnet-06189f81bc9327d1b is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:us-west-2:140023374115:subnet/subnet-042f09d91127e0b31,us-west-2,OK,Subnet subnet-042f09d91127e0b31 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:us-west-2:140023374115:subnet/subnet-0bac639a85643ff6f,us-west-2,OK,Subnet subnet-0bac639a85643ff6f is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:us-west-2:140023374115:subnet/subnet-0d34b876137baae5f,us-west-2,OK,Subnet subnet-0d34b876137baae5f is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:us-west-2:140023374115:subnet/subnet-0b1b9fe508b49af7d,us-west-2,OK,Subnet subnet-0b1b9fe508b49af7d is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ap-south-1:140023374115:subnet/subnet-017d777855275d90a,ap-south-1,OK,Subnet subnet-017d777855275d90a is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ap-south-1:140023374115:subnet/subnet-01750848b7781c66e,ap-south-1,OK,Subnet subnet-01750848b7781c66e is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ap-south-1:140023374115:subnet/subnet-0e93ee84082c8d8ef,ap-south-1,OK,Subnet subnet-0e93ee84082c8d8ef is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ap-northeast-3:140023374115:subnet/subnet-02af0c9ed4fa85dab,ap-northeast-3,OK,Subnet subnet-02af0c9ed4fa85dab is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ap-northeast-3:140023374115:subnet/subnet-06144f394a7b3bba2,ap-northeast-3,OK,Subnet subnet-06144f394a7b3bba2 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ap-northeast-3:140023374115:subnet/subnet-04b4a1e2fcf536ae8,ap-northeast-3,OK,Subnet subnet-04b4a1e2fcf536ae8 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ca-central-1:140023374115:subnet/subnet-0d64ab2ec573e1ac5,ca-central-1,OK,Subnet subnet-0d64ab2ec573e1ac5 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ca-central-1:140023374115:subnet/subnet-088eec0b328d2581a,ca-central-1,OK,Subnet subnet-088eec0b328d2581a is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ca-central-1:140023374115:subnet/subnet-05c7088ca729c49d9,ca-central-1,OK,Subnet subnet-05c7088ca729c49d9 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:eu-central-1:140023374115:subnet/subnet-08fc045568cef4aa9,eu-central-1,OK,Subnet subnet-08fc045568cef4aa9 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:eu-central-1:140023374115:subnet/subnet-070b1eec83b93226b,eu-central-1,OK,Subnet subnet-070b1eec83b93226b is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:eu-central-1:140023374115:subnet/subnet-0294bae366d2735cf,eu-central-1,OK,Subnet subnet-0294bae366d2735cf is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:eu-west-1:140023374115:subnet/subnet-04d01b3f2bda51ca2,eu-west-1,OK,Subnet subnet-04d01b3f2bda51ca2 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:eu-west-1:140023374115:subnet/subnet-07ca0def7872dae26,eu-west-1,OK,Subnet subnet-07ca0def7872dae26 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:eu-west-1:140023374115:subnet/subnet-012eb947e3c113e8f,eu-west-1,OK,Subnet subnet-012eb947e3c113e8f is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:eu-west-2:140023374115:subnet/subnet-0a93eba0c9175e97b,eu-west-2,OK,Subnet subnet-0a93eba0c9175e97b is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:eu-west-2:140023374115:subnet/subnet-00d9d153fa63c7542,eu-west-2,OK,Subnet subnet-00d9d153fa63c7542 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:eu-west-2:140023374115:subnet/subnet-0b01da3890b6d8a19,eu-west-2,OK,Subnet subnet-0b01da3890b6d8a19 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:eu-west-3:140023374115:subnet/subnet-019d884eb85f0af4f,eu-west-3,OK,Subnet subnet-019d884eb85f0af4f is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:eu-west-3:140023374115:subnet/subnet-0b34d09fbfa5185e4,eu-west-3,OK,Subnet subnet-0b34d09fbfa5185e4 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:eu-west-3:140023374115:subnet/subnet-0c9d76cd9bbf67f5d,eu-west-3,OK,Subnet subnet-0c9d76cd9bbf67f5d is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:eu-north-1:140023374115:subnet/subnet-07ded55589ad5e0d3,eu-north-1,OK,Subnet subnet-07ded55589ad5e0d3 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:eu-north-1:140023374115:subnet/subnet-0fddba17b46ff0158,eu-north-1,OK,Subnet subnet-0fddba17b46ff0158 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:eu-north-1:140023374115:subnet/subnet-007f1afeab976b6e2,eu-north-1,OK,Subnet subnet-007f1afeab976b6e2 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ap-northeast-1:140023374115:subnet/subnet-060c168ff3755e73f,ap-northeast-1,OK,Subnet subnet-060c168ff3755e73f is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ap-northeast-1:140023374115:subnet/subnet-0078d9190fa75e6df,ap-northeast-1,OK,Subnet subnet-0078d9190fa75e6df is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ap-northeast-1:140023374115:subnet/subnet-0a02184b6366c99f6,ap-northeast-1,OK,Subnet subnet-0a02184b6366c99f6 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ap-northeast-2:140023374115:subnet/subnet-0dba5ef73777f1d72,ap-northeast-2,OK,Subnet subnet-0dba5ef73777f1d72 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ap-northeast-2:140023374115:subnet/subnet-071474a6492d92725,ap-northeast-2,OK,Subnet subnet-071474a6492d92725 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ap-northeast-2:140023374115:subnet/subnet-05f2794fa0c4ba336,ap-northeast-2,OK,Subnet subnet-05f2794fa0c4ba336 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ap-northeast-2:140023374115:subnet/subnet-073cc5a393ae3c518,ap-northeast-2,OK,Subnet subnet-073cc5a393ae3c518 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ap-southeast-1:140023374115:subnet/subnet-026582ace6be83a29,ap-southeast-1,OK,Subnet subnet-026582ace6be83a29 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ap-southeast-1:140023374115:subnet/subnet-0d112779fc653b338,ap-southeast-1,OK,Subnet subnet-0d112779fc653b338 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ap-southeast-1:140023374115:subnet/subnet-04207a3fa4589ba0f,ap-southeast-1,OK,Subnet subnet-04207a3fa4589ba0f is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ap-southeast-2:140023374115:subnet/subnet-0982e3fcd8cdd0a26,ap-southeast-2,OK,Subnet subnet-0982e3fcd8cdd0a26 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ap-southeast-2:140023374115:subnet/subnet-029998d663b769d07,ap-southeast-2,OK,Subnet subnet-029998d663b769d07 is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:ap-southeast-2:140023374115:subnet/subnet-0ebe1fd3ad91f57de,ap-southeast-2,OK,Subnet subnet-0ebe1fd3ad91f57de is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:sa-east-1:140023374115:subnet/subnet-01566d7599ee3e7ea,sa-east-1,OK,Subnet subnet-01566d7599ee3e7ea is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:sa-east-1:140023374115:subnet/subnet-09a8d8d83b5d9a7fb,sa-east-1,OK,Subnet subnet-09a8d8d83b5d9a7fb is using 5 of 4096 (1%) available IPs.
EC2,Subnet IP Availability,Determine if a subnet is at risk of running out of IP addresses,arn:aws:ec2:sa-east-1:140023374115:subnet/subnet-00ec4fcd2b07acdb1,sa-east-1,OK,Subnet subnet-00ec4fcd2b07acdb1 is using 5 of 4096 (1%) available IPs.
